date,item,sales,prev_sales,dayofweek,weekofyear
2018-12-29,item_9,55,53.0,5,52
2018-12-30,item_9,58,55.0,6,52
2018-12-31,item_9,76,58.0,0,1
2019-01-01,item_9,46,76.0,1,1
2019-01-02,item_9,55,46.0,2,1
2019-01-03,item_9,54,55.0,3,1
2019-01-04,item_9,60,54.0,4,1
2019-01-05,item_9,62,60.0,5,1
2019-01-06,item_9,59,62.0,6,1
2019-01-07,item_9,56,59.0,0,2
2019-01-08,item_9,55,56.0,1,2
2019-01-09,item_9,57,55.0,2,2
2019-01-10,item_9,60,57.0,3,2
2019-01-11,item_9,63,60.0,4,2
2019-01-12,item_9,59,63.0,5,2
2019-01-13,item_9,68,59.0,6,2
2019-01-14,item_9,65,68.0,0,3
2019-01-15,item_9,58,65.0,1,3
2019-01-16,item_9,52,58.0,2,3
2019-01-17,item_9,53,52.0,3,3
2019-01-18,item_9,53,53.0,4,3
2019-01-19,item_9,67,53.0,5,3
2019-01-20,item_9,62,67.0,6,3
2019-01-21,item_9,69,62.0,0,4
2019-01-22,item_9,66,69.0,1,4
2019-01-23,item_9,59,66.0,2,4
2019-01-24,item_9,60,59.0,3,4
2019-01-25,item_9,62,60.0,4,4
2019-01-26,item_9,55,62.0,5,4
2019-01-27,item_9,49,55.0,6,4
2019-01-28,item_9,65,49.0,0,5
2019-01-29,item_9,64,65.0,1,5
2019-01-30,item_9,49,64.0,2,5
2019-01-31,item_9,52,49.0,3,5
2019-02-01,item_9,57,52.0,4,5
2019-02-02,item_9,67,57.0,5,5
2019-02-03,item_9,64,67.0,6,5
2019-02-04,item_9,68,64.0,0,6
2019-02-05,item_9,62,68.0,1,6
2019-02-06,item_9,58,62.0,2,6
2019-02-07,item_9,59,58.0,3,6
2019-02-08,item_9,64,59.0,4,6
2019-02-09,item_9,48,64.0,5,6
2019-02-10,item_9,46,48.0,6,6
2019-02-11,item_9,61,46.0,0,7
2019-02-12,item_9,50,61.0,1,7
2019-02-13,item_9,46,50.0,2,7
2019-02-14,item_9,65,46.0,3,7
2019-02-15,item_9,59,65.0,4,7
2019-02-16,item_9,37,59.0,5,7
2019-02-17,item_9,54,37.0,6,7
2019-02-18,item_9,66,54.0,0,8
2019-02-19,item_9,57,66.0,1,8
2019-02-20,item_9,67,57.0,2,8
2019-02-21,item_9,66,67.0,3,8
2019-02-22,item_9,73,66.0,4,8
2019-02-23,item_9,60,73.0,5,8
2019-02-24,item_9,75,60.0,6,8
2019-02-25,item_9,50,75.0,0,9
2019-02-26,item_9,50,50.0,1,9
2019-02-27,item_9,61,50.0,2,9
2019-02-28,item_9,57,61.0,3,9
2019-03-01,item_9,60,57.0,4,9
2019-03-02,item_9,49,60.0,5,9
2019-03-03,item_9,42,49.0,6,9
2019-03-04,item_9,59,42.0,0,10
2019-03-05,item_9,62,59.0,1,10
2019-03-06,item_9,67,62.0,2,10
2019-03-07,item_9,62,67.0,3,10
2019-03-08,item_9,71,62.0,4,10
2019-03-09,item_9,62,71.0,5,10
2019-03-10,item_9,60,62.0,6,10
2019-03-11,item_9,70,60.0,0,11
2019-03-12,item_9,57,70.0,1,11
2019-03-13,item_9,58,57.0,2,11
2019-03-14,item_9,58,58.0,3,11
2019-03-15,item_9,53,58.0,4,11
2019-03-16,item_9,61,53.0,5,11
2019-03-17,item_9,65,61.0,6,11
2019-03-18,item_9,54,65.0,0,12
2019-03-19,item_9,66,54.0,1,12
2019-03-20,item_9,67,66.0,2,12
2019-03-21,item_9,64,67.0,3,12
2019-03-22,item_9,75,64.0,4,12
2019-03-23,item_9,54,75.0,5,12
2019-03-24,item_9,66,54.0,6,12
2019-03-25,item_9,52,66.0,0,13
2019-03-26,item_9,64,52.0,1,13
2019-03-27,item_9,60,64.0,2,13
2019-03-28,item_9,61,60.0,3,13
2019-03-29,item_9,52,61.0,4,13
2019-03-30,item_9,54,52.0,5,13
2019-03-31,item_9,60,54.0,6,13
2019-04-01,item_9,45,60.0,0,14
2019-04-02,item_9,60,45.0,1,14
2019-04-03,item_9,52,60.0,2,14
2019-04-04,item_9,55,52.0,3,14
2019-04-05,item_9,47,55.0,4,14
2019-04-06,item_9,55,47.0,5,14
2019-04-07,item_9,60,55.0,6,14
2019-04-08,item_9,62,60.0,0,15
2019-04-09,item_9,57,62.0,1,15
2019-04-10,item_9,70,57.0,2,15
2019-04-11,item_9,61,70.0,3,15
2019-04-12,item_9,51,61.0,4,15
2019-04-13,item_9,65,51.0,5,15
2019-04-14,item_9,50,65.0,6,15
2019-04-15,item_9,57,50.0,0,16
2019-04-16,item_9,70,57.0,1,16
2019-04-17,item_9,47,70.0,2,16
2019-04-18,item_9,59,47.0,3,16
2019-04-19,item_9,50,59.0,4,16
2019-04-20,item_9,54,50.0,5,16
2019-04-21,item_9,48,54.0,6,16
2019-04-22,item_9,48,48.0,0,17
2019-04-23,item_9,75,48.0,1,17
2019-04-24,item_9,63,75.0,2,17
2019-04-25,item_9,75,63.0,3,17
2019-04-26,item_9,41,75.0,4,17
2019-04-27,item_9,46,41.0,5,17
2019-04-28,item_9,64,46.0,6,17
2019-04-29,item_9,57,64.0,0,18
2019-04-30,item_9,54,57.0,1,18
2019-05-01,item_9,68,54.0,2,18
2019-05-02,item_9,62,68.0,3,18
2019-05-03,item_9,53,62.0,4,18
2019-05-04,item_9,59,53.0,5,18
2019-05-05,item_9,62,59.0,6,18
2019-05-06,item_9,55,62.0,0,19
2019-05-07,item_9,64,55.0,1,19
2019-05-08,item_9,59,64.0,2,19
2019-05-09,item_9,52,59.0,3,19
2019-05-10,item_9,46,52.0,4,19
2019-05-11,item_9,62,46.0,5,19
2019-05-12,item_9,66,62.0,6,19
2019-05-13,item_9,72,66.0,0,20
2019-05-14,item_9,53,72.0,1,20
2019-05-15,item_9,64,53.0,2,20
2019-05-16,item_9,44,64.0,3,20
2019-05-17,item_9,61,44.0,4,20
2019-05-18,item_9,60,61.0,5,20
2019-05-19,item_9,52,60.0,6,20
2019-05-20,item_9,63,52.0,0,21
2019-05-21,item_9,70,63.0,1,21
2019-05-22,item_9,73,70.0,2,21
2019-05-23,item_9,67,73.0,3,21
2019-05-24,item_9,54,67.0,4,21
2019-05-25,item_9,65,54.0,5,21
2019-05-26,item_9,65,65.0,6,21
2019-05-27,item_9,75,65.0,0,22
2019-05-28,item_9,65,75.0,1,22
2019-05-29,item_9,78,65.0,2,22
2019-05-30,item_9,60,78.0,3,22
2019-05-31,item_9,54,60.0,4,22
2019-06-01,item_9,54,54.0,5,22
2019-06-02,item_9,59,54.0,6,22
2019-06-03,item_9,59,59.0,0,23
2019-06-04,item_9,55,59.0,1,23
2019-06-05,item_9,42,55.0,2,23
2019-06-06,item_9,62,42.0,3,23
2019-06-07,item_9,51,62.0,4,23
2019-06-08,item_9,66,51.0,5,23
2019-06-09,item_9,56,66.0,6,23
2019-06-10,item_9,60,56.0,0,24
2019-06-11,item_9,49,60.0,1,24
2019-06-12,item_9,67,49.0,2,24
2019-06-13,item_9,58,67.0,3,24
2019-06-14,item_9,53,58.0,4,24
2019-06-15,item_9,55,53.0,5,24
2019-06-16,item_9,54,55.0,6,24
2019-06-17,item_9,52,54.0,0,25
2019-06-18,item_9,63,52.0,1,25
2019-06-19,item_9,58,63.0,2,25
2019-06-20,item_9,60,58.0,3,25
2019-06-21,item_9,67,60.0,4,25
2019-06-22,item_9,50,67.0,5,25
2019-06-23,item_9,72,50.0,6,25
2019-06-24,item_9,70,72.0,0,26
2019-06-25,item_9,61,70.0,1,26
2019-06-26,item_9,70,61.0,2,26
2019-06-27,item_9,54,70.0,3,26
2019-06-28,item_9,51,54.0,4,26
2019-06-29,item_9,52,51.0,5,26
2019-06-30,item_9,73,52.0,6,26
2019-07-01,item_9,48,73.0,0,27
2019-07-02,item_9,57,48.0,1,27
2019-07-03,item_9,59,57.0,2,27
2019-07-04,item_9,59,59.0,3,27
2019-07-05,item_9,51,59.0,4,27
2019-07-06,item_9,68,51.0,5,27
2019-07-07,item_9,67,68.0,6,27
2019-07-08,item_9,52,67.0,0,28
2019-07-09,item_9,63,52.0,1,28
2019-07-10,item_9,67,63.0,2,28
2019-07-11,item_9,67,67.0,3,28
2019-07-12,item_9,64,67.0,4,28
2019-07-13,item_9,62,64.0,5,28
2019-07-14,item_9,63,62.0,6,28
2019-07-15,item_9,52,63.0,0,29
2019-07-16,item_9,53,52.0,1,29
2019-07-17,item_9,57,53.0,2,29
2019-07-18,item_9,57,57.0,3,29
2019-07-19,item_9,58,57.0,4,29
2019-07-20,item_9,57,58.0,5,29
2019-07-21,item_9,75,57.0,6,29
2019-07-22,item_9,73,75.0,0,30
2019-07-23,item_9,61,73.0,1,30
2019-07-24,item_9,56,61.0,2,30
2019-07-25,item_9,65,56.0,3,30
2019-07-26,item_9,56,65.0,4,30
2019-07-27,item_9,72,56.0,5,30
2019-07-28,item_9,63,72.0,6,30
2019-07-29,item_9,53,63.0,0,31
2019-07-30,item_9,63,53.0,1,31
2019-07-31,item_9,62,63.0,2,31
2019-08-01,item_9,69,62.0,3,31
2019-08-02,item_9,51,69.0,4,31
2019-08-03,item_9,66,51.0,5,31
2019-08-04,item_9,67,66.0,6,31
2019-08-05,item_9,53,67.0,0,32
2019-08-06,item_9,63,53.0,1,32
2019-08-07,item_9,62,63.0,2,32
2019-08-08,item_9,60,62.0,3,32
2019-08-09,item_9,59,60.0,4,32
2019-08-10,item_9,65,59.0,5,32
2019-08-11,item_9,55,65.0,6,32
2019-08-12,item_9,65,55.0,0,33
2019-08-13,item_9,58,65.0,1,33
2019-08-14,item_9,53,58.0,2,33
2019-08-15,item_9,63,53.0,3,33
2019-08-16,item_9,57,63.0,4,33
2019-08-17,item_9,62,57.0,5,33
2019-08-18,item_9,58,62.0,6,33
2019-08-19,item_9,71,58.0,0,34
2019-08-20,item_9,50,71.0,1,34
2019-08-21,item_9,69,50.0,2,34
2019-08-22,item_9,70,69.0,3,34
2019-08-23,item_9,52,70.0,4,34
2019-08-24,item_9,64,52.0,5,34
2019-08-25,item_9,69,64.0,6,34
2019-08-26,item_9,68,69.0,0,35
2019-08-27,item_9,71,68.0,1,35
2019-08-28,item_9,76,71.0,2,35
2019-08-29,item_9,53,76.0,3,35
2019-08-30,item_9,59,53.0,4,35
2019-08-31,item_9,51,59.0,5,35
2019-09-01,item_9,55,51.0,6,35
2019-09-02,item_9,73,55.0,0,36
2019-09-03,item_9,57,73.0,1,36
2019-09-04,item_9,61,57.0,2,36
2019-09-05,item_9,63,61.0,3,36
2019-09-06,item_9,69,63.0,4,36
2019-09-07,item_9,75,69.0,5,36
2019-09-08,item_9,66,75.0,6,36
2019-09-09,item_9,56,66.0,0,37
2019-09-10,item_9,66,56.0,1,37
2019-09-11,item_9,71,66.0,2,37
2019-09-12,item_9,64,71.0,3,37
2019-09-13,item_9,51,64.0,4,37
2019-09-14,item_9,60,51.0,5,37
2019-09-15,item_9,56,60.0,6,37
2019-09-16,item_9,53,56.0,0,38
2019-09-17,item_9,75,53.0,1,38
2019-09-18,item_9,62,75.0,2,38
2019-09-19,item_9,70,62.0,3,38
2019-09-20,item_9,62,70.0,4,38
2019-09-21,item_9,59,62.0,5,38
2019-09-22,item_9,67,59.0,6,38
2019-09-23,item_9,65,67.0,0,39
2019-09-24,item_9,70,65.0,1,39
2019-09-25,item_9,60,70.0,2,39
2019-09-26,item_9,59,60.0,3,39
2019-09-27,item_9,59,59.0,4,39
2019-09-28,item_9,59,59.0,5,39
2019-09-29,item_9,61,59.0,6,39
2019-09-30,item_9,52,61.0,0,40
2019-10-01,item_9,70,52.0,1,40
2019-10-02,item_9,64,70.0,2,40
2019-10-03,item_9,51,64.0,3,40
2019-10-04,item_9,57,51.0,4,40
2019-10-05,item_9,68,57.0,5,40
2019-10-06,item_9,72,68.0,6,40
2019-10-07,item_9,66,72.0,0,41
2019-10-08,item_9,63,66.0,1,41
2019-10-09,item_9,60,63.0,2,41
2019-10-10,item_9,66,60.0,3,41
2019-10-11,item_9,78,66.0,4,41
2019-10-12,item_9,62,78.0,5,41
2019-10-13,item_9,63,62.0,6,41
2019-10-14,item_9,65,63.0,0,42
2019-10-15,item_9,69,65.0,1,42
2019-10-16,item_9,56,69.0,2,42
2019-10-17,item_9,60,56.0,3,42
2019-10-18,item_9,61,60.0,4,42
2019-10-19,item_9,57,61.0,5,42
2019-10-20,item_9,58,57.0,6,42
2019-10-21,item_9,57,58.0,0,43
2019-10-22,item_9,64,57.0,1,43
2019-10-23,item_9,66,64.0,2,43
2019-10-24,item_9,59,66.0,3,43
2019-10-25,item_9,55,59.0,4,43
2019-10-26,item_9,71,55.0,5,43
2019-10-27,item_9,59,71.0,6,43
2019-10-28,item_9,44,59.0,0,44
2019-10-29,item_9,59,44.0,1,44
2019-10-30,item_9,57,59.0,2,44
2019-10-31,item_9,61,57.0,3,44
2019-11-01,item_9,67,61.0,4,44
2019-11-02,item_9,61,67.0,5,44
2019-11-03,item_9,47,61.0,6,44
2019-11-04,item_9,73,47.0,0,45
2019-11-05,item_9,55,73.0,1,45
2019-11-06,item_9,61,55.0,2,45
2019-11-07,item_9,58,61.0,3,45
2019-11-08,item_9,66,58.0,4,45
2019-11-09,item_9,63,66.0,5,45
2019-11-10,item_9,60,63.0,6,45
2019-11-11,item_9,48,60.0,0,46
2019-11-12,item_9,56,48.0,1,46
2019-11-13,item_9,73,56.0,2,46
2019-11-14,item_9,73,73.0,3,46
2019-11-15,item_9,61,73.0,4,46
2019-11-16,item_9,67,61.0,5,46
2019-11-17,item_9,54,67.0,6,46
2019-11-18,item_9,60,54.0,0,47
2019-11-19,item_9,51,60.0,1,47
2019-11-20,item_9,70,51.0,2,47
2019-11-21,item_9,70,70.0,3,47
2019-11-22,item_9,51,70.0,4,47
2019-11-23,item_9,59,51.0,5,47
2019-11-24,item_9,67,59.0,6,47
2019-11-25,item_9,76,67.0,0,48
2019-11-26,item_9,53,76.0,1,48
2019-11-27,item_9,49,53.0,2,48
2019-11-28,item_9,53,49.0,3,48
2019-11-29,item_9,49,53.0,4,48
2019-11-30,item_9,64,49.0,5,48
2019-12-01,item_9,65,64.0,6,48
2019-12-02,item_9,49,65.0,0,49
2019-12-03,item_9,50,49.0,1,49
2019-12-04,item_9,66,50.0,2,49
2019-12-05,item_9,62,66.0,3,49
2019-12-06,item_9,54,62.0,4,49
2019-12-07,item_9,67,54.0,5,49
2019-12-08,item_9,64,67.0,6,49
2019-12-09,item_9,61,64.0,0,50
2019-12-10,item_9,54,61.0,1,50
2019-12-11,item_9,70,54.0,2,50
2019-12-12,item_9,61,70.0,3,50
2019-12-13,item_9,58,61.0,4,50
2019-12-14,item_9,68,58.0,5,50
2019-12-15,item_9,59,68.0,6,50
2019-12-16,item_9,62,59.0,0,51
2019-12-17,item_9,71,62.0,1,51
2019-12-18,item_9,58,71.0,2,51
2019-12-19,item_9,58,58.0,3,51
2019-12-20,item_9,61,58.0,4,51
2019-12-21,item_9,69,61.0,5,51
2019-12-22,item_9,59,69.0,6,51
2019-12-23,item_9,72,59.0,0,52
2019-12-24,item_9,52,72.0,1,52
2019-12-25,item_9,67,52.0,2,52
2019-12-26,item_9,65,67.0,3,52
2019-12-27,item_9,58,65.0,4,52
2019-12-28,item_9,54,58.0,5,52
2019-12-29,item_9,55,54.0,6,52
2019-12-30,item_9,60,55.0,0,1
2019-12-31,item_9,65,60.0,1,1
2018-01-01,item_10,40,0.0,0,1
2018-01-02,item_10,48,40.0,1,1
2018-01-03,item_10,47,48.0,2,1
2018-01-04,item_10,52,47.0,3,1
2018-01-05,item_10,45,52.0,4,1
2018-01-06,item_10,58,45.0,5,1
2018-01-07,item_10,42,58.0,6,1
2018-01-08,item_10,48,42.0,0,2
2018-01-09,item_10,41,48.0,1,2
2018-01-10,item_10,51,41.0,2,2
2018-01-11,item_10,55,51.0,3,2
2018-01-12,item_10,52,55.0,4,2
2018-01-13,item_10,51,52.0,5,2
2018-01-14,item_10,39,51.0,6,2
2018-01-15,item_10,53,39.0,0,3
2018-01-16,item_10,63,53.0,1,3
2018-01-17,item_10,63,63.0,2,3
2018-01-18,item_10,65,63.0,3,3
2018-01-19,item_10,48,65.0,4,3
2018-01-20,item_10,43,48.0,5,3
2018-01-21,item_10,56,43.0,6,3
2018-01-22,item_10,49,56.0,0,4
2018-01-23,item_10,52,49.0,1,4
2018-01-24,item_10,62,52.0,2,4
2018-01-25,item_10,53,62.0,3,4
2018-01-26,item_10,59,53.0,4,4
2018-01-27,item_10,58,59.0,5,4
2018-01-28,item_10,55,58.0,6,4
2018-01-29,item_10,33,55.0,0,5
2018-01-30,item_10,42,33.0,1,5
2018-01-31,item_10,47,42.0,2,5
2018-02-01,item_10,51,47.0,3,5
2018-02-02,item_10,64,51.0,4,5
2018-02-03,item_10,42,64.0,5,5
2018-02-04,item_10,53,42.0,6,5
2018-02-05,item_10,51,53.0,0,6
2018-02-06,item_10,57,51.0,1,6
2018-02-07,item_10,43,57.0,2,6
2018-02-08,item_10,47,43.0,3,6
2018-02-09,item_10,52,47.0,4,6
2018-02-10,item_10,59,52.0,5,6
2018-02-11,item_10,46,59.0,6,6
2018-02-12,item_10,52,46.0,0,7
2018-02-13,item_10,59,52.0,1,7
2018-02-14,item_10,52,59.0,2,7
2018-02-15,item_10,48,52.0,3,7
2018-02-16,item_10,55,48.0,4,7
2018-02-17,item_10,46,55.0,5,7
2018-02-18,item_10,43,46.0,6,7
2018-02-19,item_10,63,43.0,0,8
2018-02-20,item_10,39,63.0,1,8
2018-02-21,item_10,54,39.0,2,8
2018-02-22,item_10,54,54.0,3,8
2018-02-23,item_10,55,54.0,4,8
2018-02-24,item_10,44,55.0,5,8
2018-02-25,item_10,50,44.0,6,8
2018-02-26,item_10,62,50.0,0,9
2018-02-27,item_10,43,62.0,1,9
2018-02-28,item_10,58,43.0,2,9
2018-03-01,item_10,43,58.0,3,9
2018-03-02,item_10,51,43.0,4,9
2018-03-03,item_10,41,51.0,5,9
2018-03-04,item_10,67,41.0,6,9
2018-03-05,item_10,45,67.0,0,10
2018-03-06,item_10,54,45.0,1,10
2018-03-07,item_10,52,54.0,2,10
2018-03-08,item_10,54,52.0,3,10
2018-03-09,item_10,46,54.0,4,10
2018-03-10,item_10,44,46.0,5,10
2018-03-11,item_10,46,44.0,6,10
2018-03-12,item_10,58,46.0,0,11
2018-03-13,item_10,56,58.0,1,11
2018-03-14,item_10,51,56.0,2,11
2018-03-15,item_10,42,51.0,3,11
2018-03-16,item_10,58,42.0,4,11
2018-03-17,item_10,43,58.0,5,11
2018-03-18,item_10,59,43.0,6,11
2018-03-19,item_10,46,59.0,0,12
2018-03-20,item_10,54,46.0,1,12
2018-03-21,item_10,43,54.0,2,12
2018-03-22,item_10,51,43.0,3,12
2018-03-23,item_10,45,51.0,4,12
2018-03-24,item_10,50,45.0,5,12
2018-03-25,item_10,49,50.0,6,12
2018-03-26,item_10,44,49.0,0,13
2018-03-27,item_10,40,44.0,1,13
2018-03-28,item_10,45,40.0,2,13
2018-03-29,item_10,47,45.0,3,13
2018-03-30,item_10,56,47.0,4,13
2018-03-31,item_10,49,56.0,5,13
2018-04-01,item_10,58,49.0,6,13
2018-04-02,item_10,41,58.0,0,14
2018-04-03,item_10,45,41.0,1,14
2018-04-04,item_10,53,45.0,2,14
2018-04-05,item_10,52,53.0,3,14
2018-04-06,item_10,56,52.0,4,14
2018-04-07,item_10,44,56.0,5,14
2018-04-08,item_10,46,44.0,6,14
2018-04-09,item_10,47,46.0,0,15
2018-04-10,item_10,41,47.0,1,15
2018-04-11,item_10,50,41.0,2,15
2018-04-12,item_10,49,50.0,3,15
2018-04-13,item_10,54,49.0,4,15
2018-04-14,item_10,39,54.0,5,15
2018-04-15,item_10,46,39.0,6,15
2018-04-16,item_10,52,46.0,0,16
2018-04-17,item_10,40,52.0,1,16
2018-04-18,item_10,52,40.0,2,16
2018-04-19,item_10,48,52.0,3,16
2018-04-20,item_10,46,48.0,4,16
2018-04-21,item_10,45,46.0,5,16
2018-04-22,item_10,48,45.0,6,16
2018-04-23,item_10,51,48.0,0,17
2018-04-24,item_10,47,51.0,1,17
2018-04-25,item_10,45,47.0,2,17
2018-04-26,item_10,44,45.0,3,17
2018-04-27,item_10,40,44.0,4,17
2018-04-28,item_10,46,40.0,5,17
2018-04-29,item_10,53,46.0,6,17
2018-04-30,item_10,53,53.0,0,18
2018-05-01,item_10,39,53.0,1,18
2018-05-02,item_10,42,39.0,2,18
2018-05-03,item_10,61,42.0,3,18
2018-05-04,item_10,41,61.0,4,18
2018-05-05,item_10,44,41.0,5,18
2018-05-06,item_10,64,44.0,6,18
2018-05-07,item_10,42,64.0,0,19
2018-05-08,item_10,54,42.0,1,19
2018-05-09,item_10,42,54.0,2,19
2018-05-10,item_10,48,42.0,3,19
2018-05-11,item_10,44,48.0,4,19
2018-05-12,item_10,51,44.0,5,19
2018-05-13,item_10,51,51.0,6,19
2018-05-14,item_10,61,51.0,0,20
2018-05-15,item_10,45,61.0,1,20
2018-05-16,item_10,51,45.0,2,20
2018-05-17,item_10,46,51.0,3,20
2018-05-18,item_10,50,46.0,4,20
2018-05-19,item_10,43,50.0,5,20
2018-05-20,item_10,49,43.0,6,20
2018-05-21,item_10,36,49.0,0,21
2018-05-22,item_10,39,36.0,1,21
2018-05-23,item_10,50,39.0,2,21
2018-05-24,item_10,67,50.0,3,21
2018-05-25,item_10,54,67.0,4,21
2018-05-26,item_10,43,54.0,5,21
2018-05-27,item_10,37,43.0,6,21
2018-05-28,item_10,45,37.0,0,22
2018-05-29,item_10,51,45.0,1,22
2018-05-30,item_10,44,51.0,2,22
2018-05-31,item_10,47,44.0,3,22
2018-06-01,item_10,57,47.0,4,22
2018-06-02,item_10,39,57.0,5,22
2018-06-03,item_10,50,39.0,6,22
2018-06-04,item_10,52,50.0,0,23
2018-06-05,item_10,52,52.0,1,23
2018-06-06,item_10,44,52.0,2,23
2018-06-07,item_10,67,44.0,3,23
2018-06-08,item_10,47,67.0,4,23
2018-06-09,item_10,55,47.0,5,23
2018-06-10,item_10,45,55.0,6,23
2018-06-11,item_10,41,45.0,0,24
2018-06-12,item_10,41,41.0,1,24
2018-06-13,item_10,30,41.0,2,24
2018-06-14,item_10,53,30.0,3,24
2018-06-15,item_10,56,53.0,4,24
2018-06-16,item_10,60,56.0,5,24
2018-06-17,item_10,54,60.0,6,24
2018-06-18,item_10,46,54.0,0,25
2018-06-19,item_10,46,46.0,1,25
2018-06-20,item_10,68,46.0,2,25
2018-06-21,item_10,50,68.0,3,25
2018-06-22,item_10,62,50.0,4,25
2018-06-23,item_10,51,62.0,5,25
2018-06-24,item_10,43,51.0,6,25
2018-06-25,item_10,51,43.0,0,26
2018-06-26,item_10,46,51.0,1,26
2018-06-27,item_10,52,46.0,2,26
2018-06-28,item_10,60,52.0,3,26
2018-06-29,item_10,40,60.0,4,26
2018-06-30,item_10,44,40.0,5,26
2018-07-01,item_10,49,44.0,6,26
2018-07-02,item_10,51,49.0,0,27
2018-07-03,item_10,50,51.0,1,27
2018-07-04,item_10,53,50.0,2,27
2018-07-05,item_10,44,53.0,3,27
2018-07-06,item_10,49,44.0,4,27
2018-07-07,item_10,50,49.0,5,27
2018-07-08,item_10,50,50.0,6,27
2018-07-09,item_10,52,50.0,0,28
2018-07-10,item_10,57,52.0,1,28
2018-07-11,item_10,54,57.0,2,28
2018-07-12,item_10,50,54.0,3,28
2018-07-13,item_10,52,50.0,4,28
2018-07-14,item_10,48,52.0,5,28
2018-07-15,item_10,62,48.0,6,28
2018-07-16,item_10,56,62.0,0,29
2018-07-17,item_10,60,56.0,1,29
2018-07-18,item_10,53,60.0,2,29
2018-07-19,item_10,50,53.0,3,29
2018-07-20,item_10,42,50.0,4,29
2018-07-21,item_10,52,42.0,5,29
2018-07-22,item_10,39,52.0,6,29
2018-07-23,item_10,45,39.0,0,30
2018-07-24,item_10,47,45.0,1,30
2018-07-25,item_10,47,47.0,2,30
2018-07-26,item_10,48,47.0,3,30
2018-07-27,item_10,40,48.0,4,30
2018-07-28,item_10,41,40.0,5,30
2018-07-29,item_10,62,41.0,6,30
2018-07-30,item_10,41,62.0,0,31
2018-07-31,item_10,34,41.0,1,31
2018-08-01,item_10,55,34.0,2,31
2018-08-02,item_10,52,55.0,3,31
2018-08-03,item_10,41,52.0,4,31
2018-08-04,item_10,56,41.0,5,31
2018-08-05,item_10,43,56.0,6,31
2018-08-06,item_10,56,43.0,0,32
2018-08-07,item_10,45,56.0,1,32
2018-08-08,item_10,43,45.0,2,32
2018-08-09,item_10,51,43.0,3,32
2018-08-10,item_10,43,51.0,4,32
2018-08-11,item_10,48,43.0,5,32
2018-08-12,item_10,53,48.0,6,32
2018-08-13,item_10,39,53.0,0,33
2018-08-14,item_10,57,39.0,1,33
2018-08-15,item_10,60,57.0,2,33
2018-08-16,item_10,50,60.0,3,33
2018-08-17,item_10,46,50.0,4,33
2018-08-18,item_10,58,46.0,5,33
2018-08-19,item_10,39,58.0,6,33
2018-08-20,item_10,41,39.0,0,34
2018-08-21,item_10,44,41.0,1,34
2018-08-22,item_10,47,44.0,2,34
2018-08-23,item_10,50,47.0,3,34
2018-08-24,item_10,59,50.0,4,34
2018-08-25,item_10,39,59.0,5,34
2018-08-26,item_10,65,39.0,6,34
2018-08-27,item_10,51,65.0,0,35
2018-08-28,item_10,42,51.0,1,35
2018-08-29,item_10,46,42.0,2,35
2018-08-30,item_10,43,46.0,3,35
2018-08-31,item_10,63,43.0,4,35
2018-09-01,item_10,45,63.0,5,35
2018-09-02,item_10,44,45.0,6,35
2018-09-03,item_10,53,44.0,0,36
2018-09-04,item_10,58,53.0,1,36
2018-09-05,item_10,52,58.0,2,36
2018-09-06,item_10,45,52.0,3,36
2018-09-07,item_10,47,45.0,4,36
2018-09-08,item_10,54,47.0,5,36
2018-09-09,item_10,53,54.0,6,36
2018-09-10,item_10,45,53.0,0,37
2018-09-11,item_10,54,45.0,1,37
2018-09-12,item_10,52,54.0,2,37
2018-09-13,item_10,52,52.0,3,37
2018-09-14,item_10,47,52.0,4,37
2018-09-15,item_10,50,47.0,5,37
2018-09-16,item_10,58,50.0,6,37
2018-09-17,item_10,46,58.0,0,38
2018-09-18,item_10,62,46.0,1,38
2018-09-19,item_10,54,62.0,2,38
2018-09-20,item_10,49,54.0,3,38
2018-09-21,item_10,50,49.0,4,38
2018-09-22,item_10,60,50.0,5,38
2018-09-23,item_10,53,60.0,6,38
2018-09-24,item_10,52,53.0,0,39
2018-09-25,item_10,53,52.0,1,39
2018-09-26,item_10,56,53.0,2,39
2018-09-27,item_10,55,56.0,3,39
2018-09-28,item_10,60,55.0,4,39
2018-09-29,item_10,44,60.0,5,39
2018-09-30,item_10,53,44.0,6,39
2018-10-01,item_10,53,53.0,0,40
2018-10-02,item_10,59,53.0,1,40
2018-10-03,item_10,39,59.0,2,40
2018-10-04,item_10,48,39.0,3,40
2018-10-05,item_10,45,48.0,4,40
2018-10-06,item_10,52,45.0,5,40
2018-10-07,item_10,56,52.0,6,40
2018-10-08,item_10,46,56.0,0,41
2018-10-09,item_10,48,46.0,1,41
2018-10-10,item_10,53,48.0,2,41
2018-10-11,item_10,45,53.0,3,41
2018-10-12,item_10,62,45.0,4,41
2018-10-13,item_10,51,62.0,5,41
2018-10-14,item_10,59,51.0,6,41
2018-10-15,item_10,46,59.0,0,42
2018-10-16,item_10,47,46.0,1,42
2018-10-17,item_10,54,47.0,2,42
2018-10-18,item_10,52,54.0,3,42
2018-10-19,item_10,59,52.0,4,42
2018-10-20,item_10,45,59.0,5,42
2018-10-21,item_10,47,45.0,6,42
2018-10-22,item_10,38,47.0,0,43
2018-10-23,item_10,56,38.0,1,43
2018-10-24,item_10,46,56.0,2,43
